0	0
16	36
33	109
50	257
66	481
83	780
100	1154
116	1530
133	1906
150	2206
166	2431
183	2578
200	2651
216	2686
233	2684
250	2684
266	2686
283	2693
300	2702
316	2713
333	2727
350	2742
366	2757
383	2772
400	2786
416	2799
433	2809
450	2816
466	2821
483	2821
500	2818
516	2811
533	2800
550	2786
566	2768
583	2748
600	2726
616	2703
633	2679
650	2656
666	2634
683	2614
700	2597
716	2581
733	2569
750	2558
766	2550
783	2543
800	2536
816	2530
833	2525
850	2520
866	2515
883	2511
900	2507
916	2504
933	2502
950	2502
966	2502
983	2504
1000	2507
1016	2510
1033	2513
1050	2517
1066	2520
1083	2524
1100	2528
1116	2532
1133	2536
1150	2540
1166	2544
1183	2548
1200	2551
1216	2554
1233	2556
1250	2557
1266	2559
1283	2560
1300	2561
1316	2562
1333	2563
1350	2564
1366	2565
1383	2567
1400	2569
1416	2571
1433	2574
1450	2578
1466	2582
1483	2586
1500	2590
1516	2595
1533	2600
1550	2605
1566	2610
1583	2615
1600	2620
1616	2625
1633	2631
1650	2638
1666	2644
1683	2651
1700	2659
1716	2666
1733	2672
1750	2678
1766	2682
1783	2686
1800	2689
1816	2691
1833	2693
1850	2696
1866	2698
1883	2701
1900	2705
1916	2709
1933	2714
1950	2718
1966	2722
1983	2726
2000	2729
2016	2731
2033	2733
2050	2733
2066	2733
2083	2733
2100	2732
2116	2732
2133	2732
2150	2732
2166	2733
2183	2733
2200	2734
2216	2734
2233	2735
2250	2736
2266	2738
2283	2741
2300	2745
2316	2750
2333	2756
2350	2762
2366	2769
2383	2774
2400	2778
2416	2779
2433	2778
2450	2775
2466	2768
2483	2759
2500	2748
2516	2736
2533	2722
2550	2709
2566	2697
2583	2687
2600	2678
2616	2671
2633	2666
2650	2663
2666	2661
2683	2660
2700	2659
2716	2659
2733	2659
2750	2659
2766	2660
2783	2661
2800	2663
2816	2669
2833	2678
2850	2693
2866	2716
2883	2745
2900	2779
2916	2816
2933	2851
2950	2879
2966	2895
2983	2898
3000	2885
3016	2858
3033	2822
3050	2781
3066	2740
3083	2702
3100	2672
3116	2650
3133	2636
3150	2627
3166	2623
3183	2621
3200	2620
3216	2618
3233	2617
3250	2615
3266	2612
3283	2609
3300	2606
3316	2603
3333	2600
3350	2598
3366	2596
3383	2593
3400	2591
3416	2588
3433	2585
3450	2582
3466	2579
3483	2577
3500	2577
3516	2578
3533	2582
3550	2589
3566	2597
3583	2608
3600	2619
3616	2631
3633	2644
3650	2655
3666	2666
3683	2675
3700	2683
3716	2690
3733	2696
3750	2700
3766	2704
3783	2706
3800	2706
3816	2706
3833	2704
3850	2700
3866	2693
3883	2685
3900	2673
3916	2659
3933	2643
3950	2625
3966	2607
3983	2588
4000	2570
4016	2553
4033	2539
4050	2527
4066	2517
4083	2509
4100	2504
4116	2499
4133	2496
4150	2493
4166	2491
4183	2488
4200	2486
4216	2484
4233	2481
4250	2480
4266	2478
4283	2477
4300	2476
4316	2476
4333	2475
4350	2474
4366	2472
4383	2470
4400	2468
4416	2464
4433	2461
4450	2457
4466	2453
4483	2449
4500	2446
4516	2444
4533	2442
4550	2442
4566	2441
4583	2442
4600	2443
4616	2444
4633	2445
4650	2448
4666	2450
4683	2453
4700	2457
4716	2462
4733	2467
4750	2472
4766	2477
4783	2482
4800	2487
4816	2491
4833	2494
4850	2497
4866	2499
4883	2500
4900	2500
4916	2500
4933	2501
4950	2501
4966	2502
4983	2504
5000	2506
5016	2509
5033	2512
5050	2514
5066	2517
5083	2519
5100	2521
5116	2523
5133	2524
5150	2526
5166	2528
5183	2531
5200	2534
5216	2538
5233	2542
5250	2546
5266	2550
5283	2554
5300	2558
5316	2561
5333	2563
5350	2565
5366	2565
5383	2564
5400	2561
5416	2558
5433	2555
5450	2552
5466	2549
5483	2548
5500	2547
5516	2548
5533	2550
