0	0
1	2
2	32
3	199
4	719
5	1907
6	4036
7	7019
8	10381
9	13384
10	15530
11	16730
12	17250
13	17412
14	17440
15	17442
16	17442
17	17442
18	17443
19	17445
20	17447
21	17451
22	17455
23	17461
24	17465
25	17470
26	17473
27	17475
28	17476
29	17476
30	17476
31	17476
32	17478
33	17479
34	17454
35	17295
36	16785
37	15608
38	13493
39	10523
40	7175
41	4183
42	2048
43	856
44	342
45	184
46	159
47	159
48	161
49	162
50	162
51	162
52	160
53	157
54	153
55	148
56	144
57	139
58	136
59	134
60	133
61	133
62	133
63	133
64	132
65	129
66	124
67	116
68	106
69	95
70	82
71	69
72	55
73	44
74	34
75	26
76	20
77	15
78	12
79	10
80	9
81	8
82	7
83	6
84	5
85	4
86	4
87	4
88	4
89	4
90	4
91	4
92	5
93	5
94	6
95	6
96	6
97	6
98	7
99	7
100	7
101	8
102	9
103	10
104	10
105	11
106	11
107	12
108	12
109	12
110	12
111	13
112	13
113	13
114	13
115	13
116	13
117	14
118	14
119	14
120	14
121	14
122	14
123	13
124	13
125	12
126	12
127	11
128	11
129	10
130	10
131	9
132	8
133	8
134	7
135	5
136	4
137	4
138	3
139	3
140	3
141	4
142	5
143	5
144	6
145	6
146	6
147	5
148	6
149	6
150	8
151	11
152	14
153	19
154	23
155	27
156	29
157	31
158	33
159	34
160	34
161	34
162	34
163	34
164	34
165	34
166	34
167	34
168	34
169	34
170	35
171	37
172	41
173	52
174	71
175	96
176	126
177	152
178	168
179	173
180	173
181	175
182	190
183	217
184	251
185	287
186	315
187	334
188	344
189	347
190	348
191	348
192	347
193	347
194	347
195	348
196	348
197	348
198	348
199	348
200	349
201	349
202	348
203	346
204	341
205	330
206	311
207	285
208	256
209	230
210	213
211	208
212	208
213	204
214	189
215	160
216	124
217	86
218	57
219	37
220	28
221	25
222	25
223	26
224	27
225	28
226	28
227	28
228	28
229	28
230	28
231	27
232	28
233	29
234	30
235	33
236	38
237	44
238	52
239	60
240	68
241	76
242	83
243	88
244	92
245	94
246	95
247	95
248	93
249	91
250	88
251	85
252	83
253	80
254	78
255	77
256	76
257	75
258	75
259	75
260	75
261	75
262	75
263	75
264	74
265	74
266	72
267	69
268	64
269	59
270	51
271	44
272	35
273	27
274	20
275	15
276	11
277	8
278	7
279	6
280	5
281	5
282	5
283	5
284	5
285	5
286	6
287	6
288	6
289	7
290	7
291	7
292	7
293	7
294	7
295	7
296	7
297	7
298	6
299	6
300	5
301	5
302	5
303	4
304	4
305	4
306	4
307	4
308	5
309	5
310	5
311	5
312	5
313	5
314	5
315	5
316	5
317	4
318	4
319	4
320	4
321	3
322	3
323	3
324	3
325	3
326	3
327	4
328	4
329	4
330	4
331	4
332	4
333	4
334	5
335	5
336	6
337	8
338	11
339	15
340	19
341	24
342	30
343	34
344	38
345	40
346	40
347	40
348	40
349	40
350	42
351	45
352	50
353	55
354	59
355	63
356	65
357	67
358	67
359	67
360	67
361	66
362	66
363	66
364	66
365	66
366	66
367	65
368	64
369	62
370	61
371	62
372	72
373	94
374	137
375	198
376	267
377	325
378	363
379	374
380	374
381	385
382	428
383	506
384	603
385	699
386	776
387	827
388	855
389	866
390	868
391	869
392	869
393	869
394	870
395	871
396	872
397	873
398	874
399	875
400	875
401	875
402	874
403	869
404	855
405	827
406	780
407	714
408	642
409	582
410	544
411	533
412	534
413	524
414	482
415	404
416	308
417	212
418	138
419	91
420	69
421	64
422	68
423	73
424	79
425	83
426	85
427	85
428	85
429	85
430	84
431	83
432	83
433	84
434	85
435	87
436	90
437	95
438	100
439	106
440	112
441	118
442	123
443	129
444	132
445	134
446	134
447	131
448	126
449	120
450	113
451	105
452	97
453	90
454	83
455	77
456	72
457	68
458	64
459	62
460	61
461	61
462	61
463	61
464	61
465	60
466	58
467	56
468	53
469	48
470	43
471	37
472	31
473	25
474	20
475	14
476	10
477	7
478	5
479	4
480	4
481	4
482	5
483	5
484	5
485	5
486	5
487	5
488	5
489	5
490	5
491	5
492	5
493	5
494	6
495	6
496	6
497	6
498	6
499	6
500	6
501	6
502	6
503	6
504	6
505	6
506	6
507	6
508	6
509	5
510	5
511	5
512	4
513	4
514	3
515	3
516	3
517	3
518	3
519	3
520	3
521	3
522	3
523	3
524	3
525	3
526	2
527	2
528	2
529	2
530	2
531	2
532	2
533	2
534	2
535	2
536	2
537	2
538	1
539	2
540	2
541	3
542	3
543	4
544	5
545	5
546	5
547	5
548	5
549	7
550	9
551	12
552	16
553	21
554	24
555	28
556	31
557	34
558	35
559	36
560	37
561	38
562	38
563	39
564	39
565	40
566	40
567	40
568	40
569	40
570	41
571	42
572	46
573	58
574	80
575	109
576	143
577	172
578	190
579	195
580	195
581	199
582	216
583	247
584	286
585	324
586	354
587	373
588	383
589	386
590	387
591	387
592	387
593	386
594	386
595	385
596	385
597	385
598	384
599	384
600	384
601	384
602	384
603	383
604	378
605	365
606	343
607	313
608	280
609	250
610	233
611	229
612	231
613	228
614	213
615	183
616	145
617	107
618	78
619	61
620	53
621	51
622	53
623	54
624	56
625	57
626	58
627	59
628	59
629	59
630	59
631	59
632	60
633	61
634	64
635	67
636	72
637	78
638	86
639	94
640	103
641	111
642	117
643	121
644	124
645	124
646	122
647	118
648	113
649	108
650	103
651	98
652	93
653	89
654	85
655	82
656	80
657	78
658	77
659	77
660	76
661	76
662	76
663	76
664	75
665	74
666	72
667	68
668	63
669	57
670	49
671	40
672	31
673	23
674	17
675	11
676	7
677	5
678	4
679	4
680	5
681	5
682	6
683	7
684	7
685	7
686	8
687	8
688	8
689	8
690	8
691	8
692	8
693	8
694	8
695	8
696	8
697	8
698	8
699	8
700	8
701	8
702	8
703	8
704	8
705	8
706	8
707	8
708	7
709	7
710	6
711	5
712	5
713	4
714	3
715	2
716	2
717	2
718	2
719	2
720	2
721	2
722	1
723	1
724	1
725	1
726	1
727	1
728	1
729	1
730	0
731	0
732	0
733	0
734	0
735	1
736	3
737	5
738	9
739	14
740	21
741	29
742	37
743	44
744	49
745	52
746	54
747	54
748	54
749	55
750	55
751	57
752	58
753	60
754	61
755	62
756	63
757	64
758	64
759	64
760	64
761	64
762	64
763	64
764	64
765	64
766	64
767	64
768	63
769	61
770	59
771	57
772	58
773	64
774	77
775	95
776	114
777	129
778	136
779	138
780	138
781	147
782	168
783	198
784	235
785	267
786	292
787	307
788	316
789	319
790	320
791	320
792	320
793	320
794	320
795	320
796	320
797	320
798	320
799	320
800	319
801	319
802	317
803	313
804	305
805	291
806	270
807	245
808	221
809	203
810	194
811	193
812	193
813	184
814	164
815	133
816	97
817	64
818	40
819	24
820	16
821	13
822	12
823	12
824	12
825	12
826	12
827	12
828	12
829	12
830	13
831	14
832	15
833	17
834	20
835	24
836	29
837	34
838	40
839	46
840	52
841	57
842	63
843	67
844	70
845	72
846	74
847	75
848	75
849	74
850	73
851	72
852	71
853	70
854	70
855	70
856	70
857	70
858	70
859	70
860	70
861	69
862	69
863	68
864	67
865	65
866	62
867	58
868	54
869	48
870	42
871	36
872	30
873	25
874	20
875	15
876	11
877	8
878	6
879	4
880	2
881	2
882	1
883	1
884	1
885	1
886	1
887	1
888	1
889	1
890	1
891	1
892	1
893	1
894	1
895	1
896	1
897	2
898	2
899	2
900	2
901	2
902	2
903	2
904	2
905	2
906	2
907	2
908	2
909	2
910	2
911	2
912	2
913	2
914	2
915	2
916	2
917	2
918	2
919	2
920	2
921	2
922	2
923	2
924	1
925	1
926	1
927	1
928	1
929	1
930	1
931	1
932	1
933	1
934	1
935	1
936	1
937	1
938	2
939	3
940	6
941	9
942	13
943	17
944	19
945	21
946	21
947	21
948	21
949	22
950	23
951	25
952	27
953	29
954	30
955	31
956	31
957	31
958	31
959	31
960	31
961	31
962	31
963	31
964	31
965	31
966	31
967	31
968	31
969	32
970	33
971	38
972	47
973	68
974	103
975	146
976	194
977	233
978	253
979	258
980	258
981	269
982	299
983	350
984	411
985	467
986	511
987	540
988	556
989	563
990	566
991	566
992	566
993	566
994	566
995	566
996	566
997	566
998	566
999	566
1000	566
1001	565
1002	563
1003	557
1004	545
1005	521
1006	482
1007	435
1008	385
1009	345
1010	325
1011	323
1012	327
1013	323
1014	300
1015	259
1016	208
1017	163
1018	130
1019	112
1020	107
1021	110
1022	117
1023	124
1024	130
1025	135
1026	138
1027	139
1028	140
1029	140
1030	140
1031	142
1032	145
1033	152
1034	161
1035	173
1036	188
1037	206
1038	225
1039	245
1040	264
1041	280
1042	293
1043	301
1044	303
1045	300
1046	293
1047	283
1048	270
1049	258
1050	246
1051	233
1052	222
1053	213
1054	204
1055	197
1056	192
1057	188
1058	186
1059	185
1060	185
1061	186
1062	186
1063	185
1064	182
1065	176
1066	168
1067	155
1068	140
1069	122
1070	103
1071	83
1072	64
1073	48
1074	34
1075	24
1076	17
1077	13
1078	11
1079	10
1080	10
1081	11
1082	12
1083	12
1084	13
1085	13
1086	13
1087	12
1088	12
1089	11
1090	11
1091	10
1092	9
1093	9
1094	8
1095	8
1096	7
1097	7
1098	7
1099	7
1100	7
1101	7
1102	7
1103	7
1104	7
1105	7
1106	7
1107	7
1108	7
1109	7
1110	7
1111	7
1112	7
1113	7
1114	6
1115	5
1116	5
1117	4
1118	4
1119	4
1120	3
1121	3
1122	3
1123	3
1124	3
1125	3
1126	3
1127	3
1128	3
1129	2
1130	2
1131	2
1132	2
1133	1
1134	1
1135	1
1136	2
1137	2
1138	3
1139	4
1140	5
1141	6
1142	7
1143	7
1144	7
1145	7
1146	7
1147	7
1148	8
1149	9
1150	10
1151	12
1152	15
1153	17
1154	19
1155	21
1156	22
1157	23
1158	23
1159	23
1160	24
1161	24
1162	24
1163	24
1164	24
1165	25
1166	25
1167	25
1168	24
1169	24
1170	24
1171	25
1172	30
1173	42
1174	59
1175	81
1176	104
1177	120
1178	127
1179	127
1180	128
1181	137
1182	159
1183	191
1184	226
1185	258
1186	282
1187	299
1188	308
1189	311
1190	313
1191	313
1192	313
1193	313
1194	313
1195	314
1196	314
1197	314
1198	314
1199	314
1200	314
1201	314
1202	313
1203	311
1204	305
1205	292
1206	274
1207	251
1208	229
1209	212
1210	205
1211	205
1212	204
1213	194
1214	172
1215	140
1216	103
1217	70
1218	46
1219	30
1220	21
1221	18
1222	18
1223	18
1224	19
1225	19
1226	19
1227	19
