2656	37
2657	38
2658	38
2659	39
2660	39
2661	39
2662	39
2663	39
2664	38
2665	38
2666	37
2667	36
2668	34
2669	31
2670	28
2671	24
2672	20
2673	15
2674	12
2675	8
2676	6
2677	4
2678	4
2679	3
2680	4
2681	5
2682	12
2683	35
2684	93
2685	217
2686	437
2687	769
2688	1196
2689	1645
2690	2002
2691	2182
2692	2210
2693	2236
2694	2484
2695	3096
2696	3989
2697	4935
2698	5666
2699	6072
2700	6209
2701	6224
2702	6227
2703	6252
2704	6286
2705	6310
2706	6320
2707	6323
2708	6323
2709	6323
2710	6323
2711	6323
2712	6323
2713	6321
2714	6314
2715	6291
2716	6234
2717	6110
2718	5890
2719	5558
2720	5130
2721	4680
2722	4323
2723	4142
2724	4115
2725	4088
2726	3841
2727	3229
2728	2336
2729	1390
2730	659
2731	254
2732	118
2733	103
2734	99
2735	75
2736	41
2737	17
2738	7
2739	4
2740	4
2741	4
2742	4
2743	4
2744	4
2745	4
2746	5
2747	5
2748	4
2749	4
2750	4
2751	4
2752	4
2753	4
2754	4
2755	4
2756	4
2757	4
2758	4
2759	4
2760	5
2761	5
2762	5
2763	5
2764	5
2765	5
2766	5
2767	5
2768	5
2769	5
2770	5
2771	6
2772	7
2773	9
2774	11
2775	13
2776	16
2777	19
2778	21
2779	24
2780	27
2781	28
2782	29
2783	29
2784	29
2785	29
2786	29
2787	29
2788	29
2789	29
2790	29
2791	29
2792	28
2793	28
2794	27
2795	27
2796	26
2797	26
2798	26
2799	26
2800	26
2801	26
2802	25
2803	25
2804	24
2805	22
2806	20
2807	17
2808	14
2809	11
2810	8
2811	5
2812	3
2813	2
2814	3
2815	12
2816	38
2817	101
2818	233
2819	464
2820	802
2821	1230
2822	1665
2823	2009
2824	2185
2825	2213
2826	2234
2827	2455
2828	3007
2829	3848
2830	4751
2831	5483
2832	5910
2833	6068
2834	6089
2835	6091
2836	6115
2837	6151
2838	6178
2839	6189
2840	6190
2841	6191
2842	6192
2843	6194
2844	6196
2845	6197
2846	6196
2847	6188
2848	6161
2849	6098
2850	5966
2851	5735
2852	5397
2853	4970
2854	4535
2855	4190
2856	4014
2857	3986
2858	3965
2859	3745
2860	3192
2861	2352
2862	1449
2863	718
2864	292
2865	135
2866	115
2867	114
2868	90
2869	54
2870	28
2871	18
2872	17
2873	18
2874	18
2875	17
2876	16
2877	16
2878	15
2879	15
2880	16
2881	16
2882	17
2883	18
2884	19
2885	20
2886	22
2887	23
2888	25
2889	26
2890	27
2891	29
2892	30
2893	31
2894	33
2895	33
2896	33
2897	33
2898	32
2899	31
2900	31
2901	31
2902	32
2903	33
2904	34
2905	35
2906	36
2907	37
2908	39
2909	40
2910	42
2911	44
2912	46
2913	48
2914	50
2915	51
2916	52
2917	52
2918	52
2919	52
2920	51
2921	50
2922	50
2923	49
2924	47
2925	46
2926	44
2927	43
2928	42
2929	41
2930	41
2931	41
2932	41
2933	41
2934	40
2935	38
2936	36
2937	34
2938	32
2939	29
2940	27
2941	24
2942	22
2943	19
2944	17
2945	15
2946	12
2947	10
2948	8
2949	7
2950	5
2951	4
2952	3
2953	3
2954	2
2955	2
2956	2
2957	2
2958	2
2959	2
2960	2
2961	2
2962	2
2963	2
2964	2
2965	2
2966	2
2967	2
2968	2
2969	2
2970	2
2971	2
2972	2
2973	2
2974	3
2975	3
2976	3
2977	4
2978	4
2979	4
2980	4
2981	4
2982	4
2983	4
2984	4
2985	4
2986	4
2987	5
2988	5
2989	5
2990	5
2991	6
2992	6
2993	6
2994	6
2995	6
2996	6
2997	7
2998	7
2999	8
3000	8
3001	8
3002	8
3003	8
3004	8
3005	7
3006	7
3007	7
3008	7
3009	7
3010	8
3011	9
3012	9
3013	10
3014	10
3015	10
3016	10
3017	10
3018	10
3019	9
3020	9
3021	8
3022	8
3023	8
3024	8
3025	8
3026	8
3027	8
3028	7
3029	7
3030	7
3031	7
3032	9
3033	11
3034	11
3035	11
3036	18
3037	48
3038	126
3039	284
3040	531
3041	849
3042	1179
3043	1448
3044	1592
3045	1620
3046	1628
3047	1764
3048	2136
3049	2731
3050	3434
3051	4073
3052	4515
3053	4736
3054	4805
3055	4811
3056	4814
3057	4839
3058	4877
3059	4915
3060	4945
3061	4965
3062	4977
3063	4983
3064	4984
3065	4985
3066	4986
3067	4986
3068	4980
3069	4951
3070	4873
3071	4715
3072	4468
3073	4149
3074	3818
3075	3547
3076	3403
3077	3375
3078	3366
3079	3230
3080	2859
3081	2264
3082	1561
3083	922
3084	479
3085	259
3086	190
3087	184
3088	180
3089	156
3090	118
3091	80
3092	50
3093	32
3094	21
3095	17
3096	16
3097	16
3098	17
3099	18
3100	18
3101	19
3102	19
3103	20
3104	20
3105	21
3106	21
3107	21
3108	22
3109	22
3110	22
3111	22
3112	22
3113	23
3114	23
3115	22
3116	22
3117	22
3118	22
3119	22
3120	22
3121	23
3122	23
3123	23
3124	22
3125	21
3126	19
3127	16
3128	14
3129	11
3130	10
3131	8
3132	7
3133	7
3134	7
3135	7
3136	8
3137	10
3138	11
3139	13
3140	14
3141	15
3142	16
3143	18
3144	19
3145	20
3146	21
3147	22
3148	22
3149	22
3150	22
3151	22
3152	22
3153	22
3154	22
3155	22
3156	22
3157	23
3158	23
3159	23
3160	23
3161	23
3162	23
3163	23
3164	22
3165	22
3166	21
3167	20
3168	19
3169	17
3170	15
3171	13
3172	12
3173	11
3174	9
3175	8
3176	6
3177	5
3178	4
3179	3
3180	3
3181	3
3182	3
3183	3
3184	3
3185	3
3186	3
3187	3
3188	3
3189	4
3190	4
3191	5
3192	5
3193	6
3194	6
3195	6
3196	6
3197	6
3198	7
3199	8
3200	8
3201	9
3202	9
3203	9
3204	9
3205	9
3206	9
3207	9
3208	9
3209	9
3210	9
3211	9
3212	9
3213	8
3214	8
3215	9
3216	9
3217	9
3218	9
3219	9
3220	9
3221	9
3222	9
3223	8
3224	7
3225	7
3226	7
3227	7
3228	7
3229	7
3230	7
3231	7
3232	8
3233	9
3234	11
3235	12
3236	12
3237	12
3238	12
3239	12
3240	12
3241	12
3242	12
3243	12
3244	12
3245	13
3246	12
3247	12
3248	12
3249	12
3250	12
3251	14
3252	15
3253	16
3254	16
3255	17
3256	29
3257	77
3258	185
3259	375
3260	646
3261	952
3262	1221
3263	1378
3264	1417
3265	1418
3266	1521
3267	1833
3268	2352
3269	2982
3270	3552
3271	3937
3272	4122
3273	4174
3274	4177
3275	4183
3276	4211
3277	4250
3278	4286
3279	4312
3280	4328
3281	4337
3282	4341
3283	4341
3284	4340
3285	4338
3286	4338
3287	4337
3288	4324
3289	4277
3290	4169
3291	3979
3292	3709
3293	3403
3294	3133
3295	2976
3296	2935
3297	2933
3298	2828
3299	2516
3300	1996
3301	1366
3302	797
3303	412
3304	227
3305	174
3306	172
3307	165
3308	137
3309	98
3310	63
3311	38
3312	23
3313	16
3314	13
3315	14
3316	15
3317	16
3318	18
3319	20
3320	22
3321	23
3322	25
3323	26
3324	27
3325	27
3326	27
3327	27
3328	27
3329	27
3330	27
3331	27
3332	26
3333	26
3334	26
3335	26
3336	26
3337	26
3338	26
3339	26
3340	26
3341	27
3342	28
3343	30
3344	33
3345	34
3346	35
3347	36
