390	5166
379	4352
378	4353
377	4360
376	4369
375	4377
374	4381
373	4383
372	4383
371	4383
522	5273
510	4412
509	4412
504	4403
503	4403
502	4404
656	5028
655	5177
654	5273
638	4458
636	4457
786	5341
768	4463
767	4465
766	4468
922	5272
921	5365
905	4485
1055	5328
1190	5251
1189	5327
1175	4444
1174	4445
1324	5245
1311	4451
1310	4452
1309	4454
1457	5093
1456	5228
1442	4527
2133	4801
2132	4973
2131	5108
2130	5186
2117	4396
2116	4398
2115	4400
2114	4401
2113	4401
2274	5034
2273	5139
2256	4352
2255	4352
2254	4353
2418	5283
2417	5352
2556	5123
2555	5229
2693	5122
2692	5228
2826	5107
2825	5206
2807	4283
2806	4283
4088	4963
4087	5076
4073	4266
4072	4267
4071	4270
4070	4274
4069	4278
4068	4281
4316	4972
4315	5072
4302	4274
4301	4275
4300	4279
4299	4284
4298	4288
4297	4290
4296	4293
4473	5107
4461	4291
4460	4294
4459	4299
4458	4304
4457	4306
4605	5165
4604	5276
4592	4285
4591	4289
4590	4296
4589	4302
4588	4306
4587	4309
4586	4309
4585	4309
4822	5073
4821	5173
4808	4299
4807	4301
4806	4304
4805	4307
4804	4310
4803	4313
4802	4315
5042	5075
5029	4312
5028	4317
5027	4323
5026	4330
5025	4334
5024	4336
5259	5083
5258	5174
5245	4303
5244	4306
5243	4310
5242	4312
5241	4313
5240	4313
5239	4313
5474	5088
5462	4346
5461	4351
5460	4357
5459	4363
5458	4366
5699	4188
5698	4307
5697	4469
5696	4651
5695	4828
5694	4976
5693	5075
5681	4337
5680	4338
5679	4342
5914	5100
5901	4343
5900	4344
5899	4347
5898	4350
5897	4353
5896	4357
5895	4360
5894	4364
6135	5031
6134	5141
6121	4327
6120	4329
6119	4334
6118	4338
6117	4340
6363	5067
6362	5176
6349	4321
6348	4322
6347	4328
6346	4334
6345	4339
6344	4342
6343	4342
6602	5066
6601	5152
6589	4331
6588	4334
6587	4341
6586	4347
6585	4353
6584	4356
6583	4358
6843	4969
6842	5070
6830	4306
6829	4307
6828	4312
6827	4319
6826	4327
6825	4333
6824	4338
6823	4340
7079	5146
7078	5211
7066	4372
7065	4375
7064	4381
7063	4387
7062	4391
7061	4395
7060	4398
7059	4401
7316	5147
7315	5242
7303	4378
7302	4380
7301	4386
7300	4393
7299	4400
7298	4407
7297	4411
7296	4414
7544	5189
7531	4367
7530	4369
7529	4374
7528	4377
7746	5099
7734	4346
7733	4348
7732	4353
7731	4360
7730	4365
7729	4370
7728	4372
7727	4374
7726	4375
8202	5034
8201	5111
8189	4307
8188	4311
8187	4317
8186	4322
8185	4325
8184	4326
8183	4326
8182	4326
8436	5098
8435	5205
8422	4355
8421	4360
8420	4367
8419	4372
8418	4377
8417	4379
8416	4379
8674	5170
8673	5240
8661	4361
8660	4361
8659	4366
8658	4372
8657	4377
8656	4380
8655	4381
8654	4381
8913	5051
8912	5157
8899	4339
8898	4342
8897	4348
8896	4352
8895	4356
8894	4358
8893	4359
9154	5042
9153	5147
9140	4317
9139	4321
9138	4328
9137	4335
9136	4342
9135	4348
9134	4351
9376	5148
9375	5219
9363	4334
9362	4335
9361	4338
9360	4343
9359	4347
9358	4349
9357	4350
9356	4351
9601	5219
9589	4387
9588	4390
9587	4398
9586	4405
9585	4412
9584	4416
9583	4419
9582	4419
9581	4419
9825	5143
9824	5227
9812	4400
9811	4403
9810	4408
9809	4413
9808	4416
9807	4418
9806	4418
10054	5062
10053	5172
10040	4335
10039	4340
10038	4349
10037	4357
10036	4362
10277	5144
10267	4380
10266	4385
10265	4392
10264	4398
10263	4401
10262	4403
10261	4404
10260	4404
10259	4406
10258	4407
10257	4409
10503	5179
10502	5279
10490	4416
10489	4417
10488	4423
10487	4429
10486	4433
10740	5141
10739	5255
10726	4410
10725	4416
10724	4423
10723	4430
10722	4434
10721	4436
10720	4437
10967	5083
10966	5204
10953	4397
10952	4400
10951	4406
10950	4412
10949	4417
10948	4421
10947	4423
11216	5127
11215	5221
11202	4361
11201	4363
11200	4367
11199	4371
11198	4374
11197	4378
11196	4380
11449	5099
11448	5212
11437	4420
11436	4420
11435	4426
11434	4435
11433	4442
11432	4446
11684	5302
11683	5379
11671	4445
11670	4446
11669	4451
11668	4458
11667	4464
11666	4469
11665	4472
11664	4473
11920	5223
11919	5301
11907	4426
11906	4429
11905	4436
11904	4443
11903	4449
11902	4454
11901	4457
11900	4460
12155	5116
12143	4363
12142	4366
12141	4372
12140	4380
12139	4389
12138	4398
12137	4406
12136	4412
12135	4417
12380	5063
12379	5147
12368	4312
12367	4312
12366	4320
12365	4329
12364	4336
12601	5097
12600	5188
12587	4318
12586	4320
12585	4323
12584	4325
12583	4326
12582	4326
12581	4326
12835	5205
12821	4380
12820	4382
12819	4387
12818	4391
12817	4393
12816	4395
12815	4396
13083	5108
13070	4330
13069	4334
13068	4342
13067	4350
13066	4356
13065	4359
13333	5103
13332	5173
13320	4282
13319	4289
13318	4298
13317	4307
13316	4314
13315	4317
13572	5033
13571	5155
13558	4301
13557	4306
13556	4313
13555	4321
13554	4328
13553	4333
13552	4335
13805	5212
13793	4410
13792	4410
13791	4416
13790	4423
13789	4428
13788	4432
13787	4433
13785	4432
14036	5127
14035	5237
14022	4432
14021	4434
14020	4437
14019	4439
14018	4441
14016	4441
14264	5178
14251	4369
14250	4372
14249	4378
14248	4384
14247	4389
14246	4391
14245	4392
14491	5184
14478	4367
14477	4370
14476	4373
14475	4377
14474	4379
14473	4380
14472	4381
14471	4381
14713	5244
14700	4416
14699	4418
14698	4422
14697	4426
14696	4428
14695	4430
14694	4431
14693	4431
14951	5182
14950	5265
14937	4387
14936	4391
14935	4397
14934	4403
14933	4408
14932	4411
14931	4412
15198	5048
15197	5159
15184	4360
15183	4361
15182	4367
15181	4376
15180	4385
15179	4392
15178	4397
15438	5117
15437	5218
15423	4329
15422	4335
15421	4343
15420	4351
15419	4357
15418	4359
15670	5131
15669	5252
15656	4391
15655	4393
15654	4397
15653	4402
15652	4406
15651	4410
15650	4414
15900	5085
15899	5218
15886	4361
15885	4364
15884	4371
15883	4379
15882	4386
15881	4392
15880	4397
16137	5154
16124	4306
16123	4308
16122	4313
16121	4318
16120	4323
16119	4326
16118	4327
16117	4328
16326	5045
16315	4277
16314	4280
16313	4289
16312	4298
16311	4307
16310	4313
16309	4318
